transaction_id,donor_reference,transaction_date,amount,currency,payment_method,payment_status,bank_reference,processing_fee,net_amount,campaign_code,data_source
26360,DNR-02618,2023-06-24,170.84,GBP,Card,Completed,BK769798,4.27,166.57,,Finance System
26361,DNR-02618,2023-07-06,84.52,GBP,Card,Completed,BK201420,2.11,82.41,,Finance System
26362,DNR-02618,2024-03-11,157.6,GBP,Card,Completed,BK273237,3.94,153.66,C119.0,Finance System
26363,DNR-02618,2023-03-12,141.9,GBP,Card,Completed,BK104127,3.55,138.35,C114.0,Finance System
26364,DNR-02618,2024-03-16,132.53,GBP,Cheque,Completed,BK174581,0.0,132.53,C133.0,Finance System
26365,DNR-02618,2023-05-06,76.66,GBP,Card,Failed,BK503077,1.92,74.74,,Finance System
26366,DNR-02618,2023-08-14,120.85,GBP,Cash,Completed,BK299875,0.0,120.85,C130.0,Finance System
26367,DNR-02618,2023-03-29,109.12,GBP,Bank Transfer,Completed,BK129059,0.0,109.12,C114.0,Finance System
26368,DNR-02618,2023-09-15,119.77,GBP,Cash,Completed,BK511344,0.0,119.77,,Finance System
26369,DNR-02618,2023-03-14,110.65,GBP,Cash,Completed,BK989018,0.0,110.65,C103.0,Finance System
26370,DNR-02618,2024-05-11,94.98,GBP,Card,Completed,BK315268,2.37,92.61,,Finance System
26371,DNR-02619,2024-07-23,22.7,GBP,Bank Transfer,Completed,BK401475,0.0,22.7,C127.0,Finance System
26372,DNR-02619,2024-07-29,81.91,GBP,Direct Debit,Completed,BK845236,0.0,81.91,C121.0,Finance System
26373,DNR-02619,2024-10-03,52.24,GBP,Direct Debit,Completed,BK482418,0.0,52.24,C106.0,Finance System
26374,DNR-02619,2024-09-29,77.61,GBP,Direct Debit,Completed,BK675754,0.0,77.61,C107.0,Finance System
26375,DNR-02620,2023-09-19,383.72,GBP,Direct Debit,Completed,BK289228,0.0,383.72,C123.0,Finance System
26376,DNR-02620,2024-06-13,312.52,GBP,Direct Debit,Completed,BK546797,0.0,312.52,C120.0,Finance System
26377,DNR-02620,2023-09-27,297.52,GBP,Direct Debit,Completed,BK742907,0.0,297.52,C123.0,Finance System
26378,DNR-02620,2024-01-09,172.21,GBP,Direct Debit,Completed,BK209859,0.0,172.21,C129.0,Finance System
26379,DNR-02620,2024-12-09,257.11,GBP,Direct Debit,Completed,BK487024,0.0,257.11,,Finance System
26380,DNR-02620,2024-06-16,194.43,GBP,Direct Debit,Completed,BK998569,0.0,194.43,C132.0,Finance System
26381,DNR-02620,2024-04-08,269.15,GBP,Direct Debit,Completed,BK540335,0.0,269.15,C101.0,Finance System
26382,DNR-02620,2024-08-13,355.46,GBP,Direct Debit,Completed,BK912477,0.0,355.46,C102.0,Finance System
26383,DNR-02620,2024-09-17,352.92,GBP,Card,Completed,BK594528,8.82,344.1,C106.0,Finance System
26384,DNR-02620,2024-06-15,404.41,GBP,Direct Debit,Completed,BK911908,0.0,404.41,C132.0,Finance System
26385,DNR-02620,2024-09-14,272.0,GBP,Direct Debit,Completed,BK391894,0.0,272.0,C106.0,Finance System
26386,DNR-02620,2024-04-27,305.25,GBP,Direct Debit,Completed,BK188980,0.0,305.25,C104.0,Finance System
26387,DNR-02620,2024-03-14,184.24,GBP,Direct Debit,Completed,BK197435,0.0,184.24,C133.0,Finance System
26388,DNR-02620,2024-08-06,300.13,GBP,Direct Debit,Completed,BK415047,0.0,300.13,C121.0,Finance System
26389,DNR-02620,2024-04-06,164.97,GBP,Direct Debit,Completed,BK425901,0.0,164.97,C101.0,Finance System
26390,DNR-02620,2023-12-31,382.94,GBP,Direct Debit,Completed,BK106474,0.0,382.94,C129.0,Finance System
26391,ANON-6347,2024-07-23,230.05,GBP,Card,Completed,BK561231,5.75,224.3,C127.0,Finance System
26392,DNR-02620,2024-08-20,345.8,GBP,Direct Debit,Completed,BK764120,0.0,345.8,,Finance System
26393,DNR-02620,2023-08-13,249.24,GBP,Direct Debit,Completed,BK949806,0.0,249.24,C116.0,Finance System
26394,DNR-02620,2024-09-07,289.3,GBP,Direct Debit,Completed,BK193465,0.0,289.3,C106.0,Finance System
26395,DNR-02620,2023-09-04,194.97,GBP,Direct Debit,Completed,BK252253,0.0,194.97,C117.0,Finance System
26396,ANON-3169,2024-04-28,364.1,GBP,Direct Debit,Completed,BK128043,0.0,364.1,C104.0,Finance System
26397,DNR-02620,2024-07-20,241.23,GBP,Direct Debit,Completed,BK703886,0.0,241.23,C122.0,Finance System
26398,DNR-02620,2024-06-11,271.69,GBP,Direct Debit,Completed,BK259451,0.0,271.69,C120.0,Finance System
26399,DNR-02621,2023-03-20,21.63,GBP,Direct Debit,Completed,BK633869,0.0,21.63,C100.0,Finance System
26400,DNR-02621,2024-01-29,25.15,GBP,Direct Debit,Completed,BK693813,0.0,25.15,,Finance System
26401,DNR-02621,2024-01-11,32.93,GBP,Direct Debit,Completed,BK406099,0.0,32.93,C129.0,Finance System
26402,DNR-02621,2024-01-11,23.99,GBP,Direct Debit,Completed,BK954089,0.0,23.99,C129.0,Finance System
26403,DNR-02621,2024-05-26,17.48,GBP,Direct Debit,Completed,BK768936,0.0,17.48,,Finance System
26404,DNR-02621,2023-01-27,18.74,GBP,Direct Debit,Completed,BK682269,0.0,18.74,C131.0,Finance System
26405,DNR-02621,2023-12-02,15.65,GBP,Direct Debit,Pending,BK367541,0.0,15.65,C112.0,Finance System
26406,DNR-02621,2024-06-08,19.52,GBP,Direct Debit,Failed,BK407818,0.0,19.52,C120.0,Finance System
26407,DNR-02622,2023-06-14,14.05,GBP,Bank Transfer,Pending,BK446415,0.0,14.05,C108.0,Finance System
26408,DNR-02622,2024-09-20,8.25,GBP,Cash,Completed,BK243759,0.0,8.25,C107.0,Finance System
26409,DNR-02622,2023-07-05,11.84,GBP,Card,Completed,BK954147,0.3,11.54,,Finance System
26410,DNR-02622,2023-03-09,8.53,GBP,Card,Completed,BK757204,0.21,8.319999999999999,C100.0,Finance System
26411,DNR-02623,2024-07-28,5.0,GBP,Direct Debit,Completed,BK114220,0.0,5.0,C134.0,Finance System
26412,DNR-02623,2024-07-29,6.82,GBP,Direct Debit,Completed,BK377227,0.0,6.82,C134.0,Finance System
26413,DNR-02624,2023-08-16,39.96,GBP,Card,Completed,BK122134,1.0,38.96,C116.0,Finance System
26414,ANON-2636,2024-04-03,16.59,GBP,Card,Completed,BK209694,0.41,16.18,C101.0,Finance System
26415,DNR-02624,2023-02-23,15.62,GBP,Bank Transfer,Completed,BK555768,0.0,15.62,C115.0,Finance System
26416,DNR-02625,2024-06-05,143.26,GBP,Card,Completed,BK793574,3.58,139.67999999999998,C120.0,Finance System
26417,DNR-02625,2024-07-17,149.64,GBP,Direct Debit,Completed,BK288781,0.0,149.64,,Finance System
26418,DNR-02625,2024-07-20,176.89,GBP,Card,Completed,BK682500,4.42,172.47,C121.0,Finance System
26419,DNR-02625,2024-08-07,259.38,GBP,Direct Debit,Completed,BK723599,0.0,259.38,C121.0,Finance System
26420,DNR-02625,2024-08-27,236.3,GBP,Direct Debit,Completed,BK511784,0.0,236.3,,Finance System
26421,DNR-02625,2024-07-28,311.12,GBP,Direct Debit,Completed,BK943231,0.0,311.12,C134.0,Finance System
26422,DNR-02625,2024-03-14,153.35,GBP,Direct Debit,Completed,BK227422,0.0,153.35,C133.0,Finance System
26423,DNR-02626,2023-11-16,44.51,GBP,Cash,Completed,BK757572,0.0,44.51,,Finance System
26424,DNR-02626,2023-08-08,35.31,GBP,Card,Completed,BK894815,0.88,34.43,C116.0,Finance System
26425,DNR-02627,2024-03-28,18.18,GBP,Card,Completed,BK962768,0.45,17.73,C101.0,Finance System
26426,DNR-02627,2024-08-07,25.97,GBP,Bank Transfer,Completed,BK141773,0.0,25.97,C127.0,Finance System
26427,DNR-02628,2024-01-17,10.36,GBP,Cheque,Completed,BK504246,0.0,10.36,C105.0,Finance System
26428,DNR-02628,2023-04-27,11.41,GBP,Bank Transfer,Completed,BK294200,0.0,11.41,C111.0,Finance System
26429,DNR-02630,2024-03-16,11.15,GBP,Card,Completed,BK248017,0.28,10.870000000000001,C133.0,Finance System
26430,DNR-02630,2024-03-16,8.39,GBP,Card,Completed,BK480169,0.21,8.18,C133.0,Finance System
26431,DNR-02630,2024-07-21,6.67,GBP,Card,Failed,BK995784,0.17,6.5,C121.0,Finance System
26432,DNR-02630,2024-08-14,6.22,GBP,Cheque,Completed,BK665500,0.0,6.22,C125.0,Finance System
26433,DNR-02630,2023-01-26,7.33,GBP,Bank Transfer,Completed,BK850905,0.0,7.33,C131.0,Finance System
26434,DNR-02631,2024-05-24,20.61,GBP,Card,Completed,BK762753,0.52,20.09,C120.0,Finance System
26435,DNR-02631,2024-09-27,31.75,GBP,Bank Transfer,Completed,BK292306,0.0,31.75,C124.0,Finance System
26436,DNR-02631,2024-09-18,32.48,GBP,Card,Completed,BK284385,0.81,31.669999999999998,C124.0,Finance System
26437,DNR-02631,2023-08-24,18.41,GBP,Bank Transfer,Completed,BK353482,0.0,18.41,,Finance System
26438,ANON-5838,2023-01-28,26.62,GBP,Card,Completed,BK219351,0.67,25.95,,Finance System
26439,DNR-02632,2023-04-06,17.38,GBP,Card,Completed,BK690366,0.43,16.95,C114.0,Finance System
26440,DNR-02632,2023-02-07,16.3,GBP,Bank Transfer,Completed,BK619251,0.0,16.3,C131.0,Finance System
26441,DNR-02633,2024-09-01,5.0,GBP,Bank Transfer,Completed,BK599718,0.0,5.0,C102.0,Finance System
26442,DNR-02633,2024-06-08,5.0,GBP,Cheque,Completed,BK855769,0.0,5.0,C120.0,Finance System
26443,DNR-02634,2023-08-13,10.39,GBP,Card,Completed,BK560338,0.26,10.13,C109.0,Finance System
26444,DNR-02634,2024-08-25,17.17,GBP,Bank Transfer,Completed,BK590451,0.0,17.17,C102.0,Finance System
26445,DNR-02636,2024-08-02,17.88,GBP,Card,Completed,BK279869,0.45,17.43,C121.0,Finance System
26446,DNR-02637,2024-03-13,21.2,GBP,Cash,Completed,BK307875,0.0,21.2,,Finance System
26447,DNR-02637,2024-09-06,26.43,GBP,Direct Debit,Completed,BK101020,0.0,26.43,,Finance System
26448,DNR-02637,2023-09-02,32.23,GBP,Direct Debit,Completed,BK107737,0.0,32.23,,Finance System
26449,DNR-02637,2023-08-16,35.84,GBP,Direct Debit,Completed,BK970802,0.0,35.84,C130.0,Finance System
26450,DNR-02637,2024-07-23,26.02,GBP,Direct Debit,Completed,BK697210,0.0,26.02,C122.0,Finance System
26451,DNR-02637,2024-07-25,38.4,GBP,Card,Completed,BK205596,0.96,37.44,C127.0,Finance System
26452,DNR-02637,2024-03-14,10.07,GBP,Direct Debit,Completed,BK682021,0.0,10.07,C133.0,Finance System
26453,DNR-02637,2024-09-16,33.9,GBP,Direct Debit,Completed,BK853143,0.0,33.9,C106.0,Finance System
26454,DNR-02637,2024-01-17,20.94,GBP,Direct Debit,Completed,BK757488,0.0,20.94,C105.0,Finance System
26455,DNR-02637,2023-09-22,25.6,GBP,Direct Debit,Completed,BK231309,0.0,25.6,C123.0,Finance System
26456,DNR-02638,2024-07-15,29.58,GBP,Direct Debit,Completed,BK989764,0.0,29.58,C127.0,Finance System
26457,DNR-02638,2023-04-28,32.05,GBP,Direct Debit,Completed,BK179716,0.0,32.05,C111.0,Finance System
26458,ANON-1681,2023-06-01,12.05,GBP,Direct Debit,Completed,BK402761,0.0,12.05,C108.0,Finance System
26459,DNR-02638,2023-05-27,35.42,GBP,Direct Debit,Completed,BK348442,0.0,35.42,C108.0,Finance System
26460,DNR-02638,2023-03-02,32.25,GBP,Direct Debit,Completed,BK444693,0.0,32.25,C100.0,Finance System
26461,DNR-02638,2024-09-09,19.29,GBP,Direct Debit,Completed,BK198571,0.0,19.29,C106.0,Finance System
26462,DNR-02638,2024-08-18,32.07,GBP,Direct Debit,Completed,BK662330,0.0,32.07,C125.0,Finance System
26463,DNR-02639,2023-12-13,58.13,GBP,Direct Debit,Completed,BK392309,0.0,58.13,,Finance System
26464,DNR-02639,2024-07-29,68.89,GBP,Direct Debit,Failed,BK537822,0.0,68.89,C134.0,Finance System
26465,DNR-02639,2023-05-07,30.2,GBP,Direct Debit,Completed,BK898073,0.0,30.2,C111.0,Finance System
26466,DNR-02639,2023-08-15,46.37,GBP,Direct Debit,Completed,BK916844,0.0,46.37,C117.0,Finance System
26467,DNR-02639,2023-03-05,83.18,GBP,Direct Debit,Completed,BK619799,0.0,83.18,C100.0,Finance System
26468,ANON-1888,2024-01-04,71.79,GBP,Direct Debit,Completed,BK576761,0.0,71.79,C105.0,Finance System
26469,DNR-02639,2023-07-20,39.34,GBP,Direct Debit,Completed,BK634620,0.0,39.34,,Finance System
26470,DNR-02639,2023-11-27,96.25,GBP,Bank Transfer,Completed,BK710528,0.0,96.25,C112.0,Finance System
26471,DNR-02639,2023-11-24,123.64,GBP,Direct Debit,Completed,BK796653,0.0,123.64,C112.0,Finance System
26472,DNR-02639,2023-03-12,71.35,GBP,Direct Debit,Completed,BK350411,0.0,71.35,C100.0,Finance System
26473,DNR-02639,2023-01-30,94.27,GBP,Direct Debit,Completed,BK650812,0.0,94.27,C131.0,Finance System
26474,DNR-02639,2023-03-24,81.49,GBP,Direct Debit,Completed,BK165523,0.0,81.49,C103.0,Finance System
26475,DNR-02639,2023-07-03,66.74,GBP,Direct Debit,Completed,BK622791,0.0,66.74,,Finance System
26476,DNR-02639,2024-07-28,54.56,GBP,Direct Debit,Completed,BK735582,0.0,54.56,C127.0,Finance System
26477,DNR-02639,2023-05-30,47.48,GBP,Direct Debit,Completed,BK579024,0.0,47.48,,Finance System
26478,DNR-02639,2024-07-28,55.58,GBP,Direct Debit,Completed,BK398814,0.0,55.58,C122.0,Finance System
26479,DNR-02639,2023-03-25,72.68,GBP,Direct Debit,Completed,BK503830,0.0,72.68,,Finance System
26480,DNR-02639,2024-07-28,91.08,GBP,Direct Debit,Completed,BK299018,0.0,91.08,C134.0,Finance System
26481,DNR-02639,2023-03-02,76.71,GBP,Direct Debit,Completed,BK145558,0.0,76.71,,Finance System
26482,DNR-02639,2024-07-28,57.49,GBP,Direct Debit,Completed,BK781116,0.0,57.49,C134.0,Finance System
26483,DNR-02639,2024-09-18,105.25,GBP,Card,Completed,BK211335,2.63,102.62,C107.0,Finance System
26484,DNR-02639,2024-04-11,77.91,GBP,Card,Completed,BK986667,1.95,75.96,,Finance System
26485,DNR-02640,2024-07-29,52.91,GBP,Cash,Completed,BK376313,0.0,52.91,C134.0,Finance System
26486,DNR-02640,2024-07-10,41.85,GBP,Card,Completed,BK751658,1.05,40.800000000000004,C127.0,Finance System
26487,DNR-02640,2024-10-18,33.07,GBP,Card,Failed,BK638173,0.83,32.24,,Finance System
26488,DNR-02640,2024-08-14,23.73,GBP,Cheque,Completed,BK615201,0.0,23.73,,Finance System
26489,DNR-02641,2024-08-15,12.89,GBP,Card,Completed,BK544954,0.32,12.57,C125.0,Finance System
26490,DNR-02641,2024-09-11,16.94,GBP,Card,Completed,BK410373,0.42,16.52,C124.0,Finance System
26491,DNR-02642,2023-09-19,57.05,GBP,Card,Completed,BK827391,1.43,55.62,C123.0,Finance System
26492,DNR-02642,2024-10-06,39.58,GBP,Card,Completed,BK524304,0.99,38.589999999999996,C124.0,Finance System
26493,DNR-02642,2024-08-18,23.94,GBP,Card,Completed,BK439791,0.6,23.34,C122.0,Finance System
26494,DNR-02644,2024-09-14,10.28,GBP,Card,Completed,BK345281,0.26,10.02,C106.0,Finance System
26495,DNR-02645,2023-03-04,78.5,GBP,Card,Completed,BK277898,1.96,76.54,C103.0,Finance System
26496,DNR-02645,2023-09-04,49.86,GBP,Cash,Completed,BK889464,0.0,49.86,C117.0,Finance System
26497,DNR-02649,2024-09-10,17.23,GBP,Cash,Completed,BK108683,0.0,17.23,C125.0,Finance System
26498,DNR-02652,2024-04-26,21.19,GBP,Bank Transfer,Completed,BK161803,0.0,21.19,C104.0,Finance System
26499,DNR-02652,2024-03-04,21.31,GBP,Card,Completed,BK566385,0.53,20.779999999999998,C119.0,Finance System
26500,DNR-02652,2023-03-23,13.57,GBP,Bank Transfer,Completed,BK792500,0.0,13.57,C103.0,Finance System
26501,DNR-02653,2024-09-11,9.5,GBP,Bank Transfer,Completed,BK189870,0.0,9.5,C125.0,Finance System
26502,DNR-02653,2024-07-26,13.59,GBP,Card,Refunded,BK148799,0.34,13.25,C121.0,Finance System
26503,DNR-02653,2024-09-16,7.35,GBP,Card,Completed,BK445479,0.18,7.17,C124.0,Finance System
26504,DNR-02653,2024-07-12,5.55,GBP,Card,Completed,BK101292,0.14,5.41,C127.0,Finance System
26505,DNR-02653,2024-07-02,12.63,GBP,Card,Completed,BK134533,0.32,12.31,,Finance System
26506,DNR-02654,2024-03-14,12.3,GBP,Card,Completed,BK209619,0.31,11.99,C133.0,Finance System
26507,DNR-02654,2024-02-09,14.21,GBP,Bank Transfer,Completed,BK465313,0.0,14.21,,Finance System
26508,DNR-02655,2023-03-26,26.46,GBP,Direct Debit,Completed,BK731010,0.0,26.46,C100.0,Finance System
26509,DNR-02655,2023-08-16,17.91,GBP,Direct Debit,Completed,BK573006,0.0,17.91,C117.0,Finance System
26510,DNR-02655,2023-03-31,23.78,GBP,Direct Debit,Completed,BK668637,0.0,23.78,,Finance System
26511,DNR-02655,2024-08-18,18.69,GBP,Direct Debit,Completed,BK537622,0.0,18.69,C125.0,Finance System
26512,DNR-02655,2023-07-27,20.52,GBP,Bank Transfer,Completed,BK161056,0.0,20.52,C116.0,Finance System
26513,DNR-02655,2023-09-08,26.82,GBP,Direct Debit,Completed,BK430928,0.0,26.82,C117.0,Finance System
26514,DNR-02656,2024-08-29,15.44,GBP,Bank Transfer,Completed,BK108769,0.0,15.44,C102.0,Finance System
26515,DNR-02657,2024-07-11,143.58,GBP,Bank Transfer,Completed,BK535302,0.0,143.58,C127.0,Finance System
26516,DNR-02657,2024-06-18,110.02,GBP,Cash,Completed,BK434495,0.0,110.02,,Finance System
26517,DNR-02657,2024-09-18,128.51,GBP,Bank Transfer,Completed,BK766200,0.0,128.51,C107.0,Finance System
26518,ANON-1333,2024-08-12,102.62,GBP,Card,Completed,BK687194,2.57,100.05000000000001,C102.0,Finance System
26519,DNR-02657,2024-07-12,139.87,GBP,Bank Transfer,Completed,BK778829,0.0,139.87,C121.0,Finance System
26520,DNR-02657,2024-09-20,115.76,GBP,Bank Transfer,Completed,BK503361,0.0,115.76,,Finance System
26521,DNR-02658,2023-03-29,9.09,GBP,Card,Completed,BK851422,0.23,8.86,C103.0,Finance System
26522,DNR-02658,2023-02-21,7.31,GBP,Card,Completed,BK673687,0.18,7.13,C113.0,Finance System
26523,DNR-02658,2024-08-23,6.3,GBP,Bank Transfer,Completed,BK849016,0.0,6.3,C102.0,Finance System
26524,DNR-02658,2024-07-01,17.55,GBP,Bank Transfer,Completed,BK510977,0.0,17.55,,Finance System
26525,DNR-02658,2024-04-06,14.17,GBP,Bank Transfer,Completed,BK207379,0.0,14.17,C101.0,Finance System
26526,DNR-02658,2023-07-20,15.83,GBP,Card,Completed,BK178056,0.4,15.43,,Finance System
26527,DNR-02659,2023-04-29,31.73,GBP,Card,Completed,BK973983,0.79,30.94,C111.0,Finance System
26528,DNR-02659,2024-01-15,34.01,GBP,Cash,Completed,BK111597,0.0,34.01,C105.0,Finance System
26529,DNR-02659,2024-08-13,34.86,GBP,Bank Transfer,Completed,BK137963,0.0,34.86,C102.0,Finance System
26530,DNR-02659,2023-09-11,63.63,GBP,Cash,Completed,BK161842,0.0,63.63,C123.0,Finance System
26531,DNR-02659,2024-09-10,39.19,GBP,Card,Completed,BK825310,0.98,38.21,C124.0,Finance System
26532,DNR-02659,2024-09-28,31.99,GBP,Card,Completed,BK186166,0.8,31.189999999999998,C124.0,Finance System
26533,DNR-02659,2023-06-03,17.88,GBP,Card,Completed,BK852640,0.45,17.43,C126.0,Finance System
26534,DNR-02659,2023-03-28,63.39,GBP,Card,Completed,BK752453,1.58,61.81,C100.0,Finance System
26535,DNR-02659,2023-12-11,28.82,GBP,Cash,Completed,BK372651,0.0,28.82,C112.0,Finance System
26536,ANON-1348,2023-01-28,55.65,GBP,Card,Completed,BK968796,1.39,54.26,C131.0,Finance System
26537,DNR-02659,2024-02-01,47.09,GBP,Bank Transfer,Completed,BK440910,0.0,47.09,C128.0,Finance System
26538,DNR-02659,2024-03-13,43.63,GBP,Bank Transfer,Completed,BK273464,0.0,43.63,C119.0,Finance System
26539,DNR-02659,2024-03-26,53.04,GBP,Card,Completed,BK974677,1.33,51.71,C101.0,Finance System
26540,DNR-02659,2024-02-11,51.52,GBP,Bank Transfer,Completed,BK764431,0.0,51.52,C128.0,Finance System
26541,DNR-02659,2023-02-23,49.22,GBP,Bank Transfer,Completed,BK788097,0.0,49.22,C118.0,Finance System
26542,DNR-02660,2024-06-16,32.74,GBP,Direct Debit,Completed,BK437345,0.0,32.74,C132.0,Finance System
26543,DNR-02660,2024-06-07,74.13,GBP,Direct Debit,Completed,BK459432,0.0,74.13,C120.0,Finance System
26544,DNR-02662,2024-08-11,20.18,GBP,Cash,Completed,BK996376,0.0,20.18,C122.0,Finance System
26545,DNR-02667,2024-03-29,15.04,GBP,Bank Transfer,Completed,BK326227,0.0,15.04,C101.0,Finance System
26546,DNR-02667,2024-01-12,11.53,GBP,Card,Completed,BK700378,0.29,11.24,C129.0,Finance System
26547,DNR-02667,2024-06-16,9.15,GBP,Bank Transfer,Completed,BK671669,0.0,9.15,C132.0,Finance System
26548,DNR-02668,2024-04-23,119.29,GBP,Bank Transfer,Completed,BK358889,0.0,119.29,C104.0,Finance System
26549,DNR-02669,2024-06-16,14.63,GBP,Bank Transfer,Pending,BK580786,0.0,14.63,C132.0,Finance System
26550,DNR-02669,2024-08-27,26.94,GBP,Card,Completed,BK372674,0.67,26.27,C102.0,Finance System
26551,DNR-02669,2024-09-16,17.3,GBP,Bank Transfer,Completed,BK120492,0.0,17.3,C107.0,Finance System
26552,DNR-02669,2024-07-26,30.7,GBP,Cash,Completed,BK357393,0.0,30.7,C122.0,Finance System
26553,DNR-02669,2024-08-18,20.61,GBP,Card,Completed,BK965532,0.52,20.09,C102.0,Finance System
26554,DNR-02669,2024-09-19,11.25,GBP,Bank Transfer,Completed,BK845514,0.0,11.25,C124.0,Finance System
26555,DNR-02669,2024-08-03,27.56,GBP,Bank Transfer,Completed,BK123116,0.0,27.56,C127.0,Finance System
26556,DNR-02669,2024-07-29,41.12,GBP,Bank Transfer,Completed,BK202846,0.0,41.12,C134.0,Finance System
26557,DNR-02669,2024-10-10,25.73,GBP,Card,Completed,BK252290,0.64,25.09,C107.0,Finance System
26558,DNR-02670,2024-07-20,8.62,GBP,Cash,Completed,BK331219,0.0,8.62,C127.0,Finance System
26559,DNR-02670,2023-06-17,11.2,GBP,Card,Completed,BK545162,0.28,10.92,C108.0,Finance System
26560,DNR-02670,2023-08-13,10.58,GBP,Bank Transfer,Completed,BK792192,0.0,10.58,C117.0,Finance System
26561,DNR-02670,2023-03-24,7.82,GBP,Card,Completed,BK819298,0.2,7.62,C110.0,Finance System
26562,DNR-02670,2024-04-21,10.45,GBP,Card,Completed,BK698245,0.26,10.19,C104.0,Finance System
26563,DNR-02670,2023-03-27,9.77,GBP,Card,Completed,BK497199,0.24,9.53,C110.0,Finance System
26564,DNR-02671,2024-01-24,7.15,GBP,Card,Completed,BK324681,0.18,6.970000000000001,,Finance System
26565,DNR-02671,2024-09-03,18.14,GBP,Card,Completed,BK419238,0.45,17.69,C102.0,Finance System
26566,DNR-02671,2024-04-26,14.63,GBP,Card,Completed,BK876476,0.37,14.260000000000002,C104.0,Finance System
26567,DNR-02672,2023-03-06,13.03,GBP,Cash,Completed,BK885357,0.0,13.03,C110.0,Finance System
26568,DNR-02672,2023-03-25,16.58,GBP,Card,Completed,BK826577,0.41,16.169999999999998,C103.0,Finance System
26569,DNR-02672,2024-06-16,20.11,GBP,Card,Completed,BK782131,0.5,19.61,C132.0,Finance System
26570,DNR-02675,2023-06-11,5.48,GBP,Cash,Completed,BK602821,0.0,5.48,,Finance System
26571,DNR-02676,2024-10-01,8.48,GBP,Bank Transfer,Completed,BK967580,0.0,8.48,C106.0,Finance System
26572,DNR-02676,2024-09-22,23.18,GBP,Bank Transfer,Completed,BK104371,0.0,23.18,C106.0,Finance System
26573,DNR-02677,2024-11-07,56.52,GBP,Bank Transfer,Completed,BK943354,0.0,56.52,,Finance System
