history_id,donor_id,contact_type,contact_date,contact_outcome,campaign_id,staff_member,notes,valid_from,valid_to,is_current
43417,6890,Direct Mail,2023-05-11,Delivered,123.0,Emily L,Direct Mail contact - Delivered,2023-05-11,,False
43418,6890,Email,2024-11-03,Opted Out,,Sarah M,Email contact - Opted Out,2024-11-03,,True
43419,5918,Direct Mail,2023-12-06,Delivered,119.0,Emily L,Direct Mail contact - Delivered,2023-12-06,,False
43420,5918,Phone,2023-04-27,Delivered,,Emily L,Phone contact - Delivered,2023-04-27,,False
43421,5918,Phone,2023-10-21,Successful,,James K,Phone contact - Successful,2023-10-21,,False
43422,5918,SMS,2023-07-15,Delivered,,Ahmed R,SMS contact - Delivered,2023-07-15,,True
43423,2261,Phone,2023-09-28,Successful,134.0,Emily L,Phone contact - Successful,2023-09-28,,False
43424,2261,Email,2024-03-18,Delivered,,Sarah M,Email contact - Delivered,2024-03-18,,False
43425,2261,Phone,2024-05-23,Opted Out,100.0,Emily L,Phone contact - Opted Out,2024-05-23,2024-08-03,False
43426,2261,Email,2024-07-08,Bounced,125.0,Ahmed R,Email contact - Bounced,2024-07-08,,False
43427,2261,SMS,2023-04-25,Delivered,,Emily L,SMS contact - Delivered,2023-04-25,,True
43428,1557,SMS,2023-01-02,Successful,130.0,Sarah M,SMS contact - Successful,2023-01-02,,False
43429,1557,Direct Mail,2024-09-30,Delivered,125.0,Emily L,Direct Mail contact - Delivered,2024-09-30,,False
43430,1557,Phone,2024-03-01,Opted Out,,Priya S,Phone contact - Opted Out,2024-03-01,2024-07-16,False
43431,1557,Direct Mail,2023-02-13,Delivered,117.0,Ahmed R,Direct Mail contact - Delivered,2023-02-13,,False
43432,1557,Email,2023-01-02,Successful,,James K,Email contact - Successful,2023-01-02,,False
43433,1557,SMS,2023-10-12,No Answer,,Priya S,SMS contact - No Answer,2023-10-12,,False
43434,1557,Direct Mail,2024-08-05,Delivered,,Emily L,Direct Mail contact - Delivered,2024-08-05,,False
43435,1557,Email,2024-11-18,Delivered,123.0,Ahmed R,Email contact - Delivered,2024-11-18,,False
43436,1557,Phone,2024-03-02,Successful,128.0,Sarah M,Phone contact - Successful,2024-03-02,,True
43437,2217,Direct Mail,2023-02-05,Delivered,100.0,Ahmed R,Direct Mail contact - Delivered,2023-02-05,,False
43438,2217,Phone,2024-10-15,Successful,112.0,James K,Phone contact - Successful,2024-10-15,,False
43439,2217,SMS,2024-02-19,Successful,106.0,Emily L,SMS contact - Successful,2024-02-19,,False
43440,2217,Direct Mail,2024-01-11,Delivered,134.0,Emily L,Direct Mail contact - Delivered,2024-01-11,,False
43441,2217,Direct Mail,2024-06-10,Bounced,116.0,Ahmed R,Direct Mail contact - Bounced,2024-06-10,,False
43442,2217,Direct Mail,2023-11-23,Delivered,115.0,Emily L,Direct Mail contact - Delivered,2023-11-23,,False
43443,2217,Direct Mail,2024-04-23,Delivered,121.0,James K,Direct Mail contact - Delivered,2024-04-23,,False
43444,2217,Phone,2024-04-18,Successful,102.0,Priya S,Phone contact - Successful,2024-04-18,,False
43445,2217,Direct Mail,2024-08-03,Delivered,133.0,Sarah M,Direct Mail contact - Delivered,2024-08-03,,False
43446,2217,Phone,2024-04-22,No Answer,120.0,Emily L,Phone contact - No Answer,2024-04-22,,False
43447,2217,Phone,2024-10-19,No Answer,,Emily L,Phone contact - No Answer,2024-10-19,,True
43448,5934,Email,2024-01-06,Delivered,,James K,Email contact - Delivered,2024-01-06,,False
43449,5934,Email,2024-06-08,Bounced,,Priya S,Email contact - Bounced,2024-06-08,,False
43450,5934,Direct Mail,2024-10-13,Delivered,,Emily L,Direct Mail contact - Delivered,2024-10-13,,False
43451,5934,Direct Mail,2023-03-13,Delivered,,Priya S,Direct Mail contact - Delivered,2023-03-13,,False
43452,5934,SMS,2023-02-24,Opted Out,,James K,SMS contact - Opted Out,2023-02-24,2023-07-15,False
43453,5934,SMS,2023-06-11,Delivered,,Priya S,SMS contact - Delivered,2023-06-11,,False
43454,5934,Direct Mail,2024-02-11,Delivered,,James K,Direct Mail contact - Delivered,2024-02-11,,False
43455,5934,Email,2024-03-19,Delivered,116.0,Emily L,Email contact - Delivered,2024-03-19,,False
43456,5934,SMS,2023-01-24,Opted Out,110.0,Priya S,SMS contact - Opted Out,2023-01-24,2023-07-10,False
43457,5934,SMS,2024-01-17,Successful,133.0,Priya S,SMS contact - Successful,2024-01-17,,False
43458,5934,Direct Mail,2023-03-02,Delivered,101.0,Ahmed R,Direct Mail contact - Delivered,2023-03-02,,False
43459,5934,Email,2024-03-11,Delivered,113.0,Sarah M,Email contact - Delivered,2024-03-11,,False
43460,5934,SMS,2023-09-07,Delivered,132.0,Priya S,SMS contact - Delivered,2023-09-07,,False
43461,5934,Phone,2023-08-07,No Answer,,Sarah M,Phone contact - No Answer,2023-08-07,,True
43462,7046,Email,2023-03-01,Successful,,James K,Email contact - Successful,2023-03-01,,False
43463,7046,SMS,2024-10-22,Delivered,,Sarah M,SMS contact - Delivered,2024-10-22,,False
43464,7046,Phone,2024-07-02,Opted Out,,Emily L,Phone contact - Opted Out,2024-07-02,,True
43465,4321,Email,2023-07-03,Successful,132.0,Sarah M,Email contact - Successful,2023-07-03,,False
43466,4321,SMS,2024-01-27,Delivered,121.0,James K,SMS contact - Delivered,2024-01-27,,False
43467,4321,SMS,2024-05-30,Delivered,,Priya S,SMS contact - Delivered,2024-05-30,,False
43468,4321,Direct Mail,2023-10-28,Delivered,127.0,Ahmed R,Direct Mail contact - Delivered,2023-10-28,,False
43469,4321,Email,2024-02-24,Delivered,117.0,Priya S,Email contact - Delivered,2024-02-24,,False
43470,4321,Email,2024-11-08,Opted Out,110.0,Priya S,Email contact - Opted Out,2024-11-08,2025-02-22,False
43471,4321,Email,2023-12-23,Bounced,100.0,Sarah M,Email contact - Bounced,2023-12-23,,False
43472,4321,Direct Mail,2023-09-14,Delivered,126.0,Priya S,Direct Mail contact - Delivered,2023-09-14,,False
43473,4321,Direct Mail,2023-10-08,Delivered,,Ahmed R,Direct Mail contact - Delivered,2023-10-08,,False
43474,4321,SMS,2024-07-23,Opted Out,132.0,Emily L,SMS contact - Opted Out,2024-07-23,2024-09-27,False
43475,4321,Direct Mail,2024-05-07,Delivered,,Priya S,Direct Mail contact - Delivered,2024-05-07,,True
43476,2598,SMS,2023-03-29,Successful,126.0,Priya S,SMS contact - Successful,2023-03-29,,False
43477,2598,Phone,2024-01-27,Successful,102.0,Sarah M,Phone contact - Successful,2024-01-27,,False
43478,2598,SMS,2023-09-23,Successful,122.0,Priya S,SMS contact - Successful,2023-09-23,,False
43479,2598,Phone,2023-03-17,Opted Out,,Priya S,Phone contact - Opted Out,2023-03-17,2023-08-16,False
43480,2598,SMS,2023-11-11,Successful,115.0,Emily L,SMS contact - Successful,2023-11-11,,False
43481,2598,Direct Mail,2023-06-29,Delivered,129.0,Priya S,Direct Mail contact - Delivered,2023-06-29,,False
43482,2598,Direct Mail,2023-05-06,Opted Out,,Sarah M,Direct Mail contact - Opted Out,2023-05-06,2023-09-20,False
43483,2598,Email,2023-11-29,Bounced,107.0,Sarah M,Email contact - Bounced,2023-11-29,,False
43484,2598,Direct Mail,2023-09-24,Delivered,124.0,Sarah M,Direct Mail contact - Delivered,2023-09-24,,False
43485,2598,Phone,2023-07-13,No Answer,,Sarah M,Phone contact - No Answer,2023-07-13,,False
43486,2598,Phone,2023-11-17,No Answer,114.0,Priya S,Phone contact - No Answer,2023-11-17,,True
43487,7390,Email,2023-03-28,Bounced,,Ahmed R,Email contact - Bounced,2023-03-28,,False
43488,7390,Direct Mail,2024-10-09,Delivered,103.0,Sarah M,Direct Mail contact - Delivered,2024-10-09,,False
43489,7390,Direct Mail,2024-08-24,Delivered,112.0,Emily L,Direct Mail contact - Delivered,2024-08-24,,False
43490,7390,Direct Mail,2023-09-01,Bounced,126.0,Emily L,Direct Mail contact - Bounced,2023-09-01,,False
43491,7390,Phone,2024-01-05,Successful,,Emily L,Phone contact - Successful,2024-01-05,,False
43492,7390,SMS,2024-03-13,Delivered,,James K,SMS contact - Delivered,2024-03-13,,False
43493,7390,Phone,2023-08-15,No Answer,,Emily L,Phone contact - No Answer,2023-08-15,,False
43494,7390,Phone,2024-01-05,No Answer,,Sarah M,Phone contact - No Answer,2024-01-05,,False
43495,7390,SMS,2024-04-28,Delivered,113.0,Emily L,SMS contact - Delivered,2024-04-28,,False
43496,7390,Email,2023-11-17,Delivered,,Sarah M,Email contact - Delivered,2023-11-17,,False
43497,7390,Email,2023-01-16,Delivered,104.0,James K,Email contact - Delivered,2023-01-16,,True
43498,3732,Phone,2023-12-01,Successful,,James K,Phone contact - Successful,2023-12-01,,False
43499,3732,Direct Mail,2023-10-08,Delivered,120.0,James K,Direct Mail contact - Delivered,2023-10-08,,False
43500,3732,Direct Mail,2023-04-01,Opted Out,,James K,Direct Mail contact - Opted Out,2023-04-01,2023-06-02,False
43501,3732,Direct Mail,2024-03-18,Delivered,121.0,Ahmed R,Direct Mail contact - Delivered,2024-03-18,,False
43502,3732,SMS,2024-06-07,Delivered,100.0,Sarah M,SMS contact - Delivered,2024-06-07,,False
43503,3732,Phone,2024-01-23,No Answer,116.0,Ahmed R,Phone contact - No Answer,2024-01-23,,True
43504,3914,SMS,2023-11-05,Delivered,121.0,Emily L,SMS contact - Delivered,2023-11-05,,False
43505,3914,Phone,2023-05-26,Successful,,James K,Phone contact - Successful,2023-05-26,,False
43506,3914,Email,2023-03-27,Bounced,110.0,Sarah M,Email contact - Bounced,2023-03-27,,False
43507,3914,Phone,2024-02-08,No Answer,,Priya S,Phone contact - No Answer,2024-02-08,,True
43508,4993,Email,2023-03-02,Delivered,128.0,Emily L,Email contact - Delivered,2023-03-02,,False
43509,4993,Email,2023-06-11,Delivered,,Priya S,Email contact - Delivered,2023-06-11,,False
43510,4993,Phone,2024-03-04,Successful,,James K,Phone contact - Successful,2024-03-04,,False
43511,4993,Phone,2024-09-24,Successful,107.0,Sarah M,Phone contact - Successful,2024-09-24,,False
43512,4993,Direct Mail,2024-01-08,Delivered,125.0,Sarah M,Direct Mail contact - Delivered,2024-01-08,,True
43513,3241,SMS,2023-04-18,Successful,,Priya S,SMS contact - Successful,2023-04-18,,False
43514,3241,Email,2024-04-03,Delivered,,Sarah M,Email contact - Delivered,2024-04-03,,False
43515,3241,Email,2024-11-06,Delivered,122.0,Emily L,Email contact - Delivered,2024-11-06,,True
43516,1361,Phone,2023-11-23,No Answer,,James K,Phone contact - No Answer,2023-11-23,,False
43517,1361,Phone,2023-05-10,Successful,,Priya S,Phone contact - Successful,2023-05-10,,False
43518,1361,SMS,2024-04-01,Successful,,Ahmed R,SMS contact - Successful,2024-04-01,,False
43519,1361,Email,2023-05-10,Delivered,120.0,Emily L,Email contact - Delivered,2023-05-10,,False
43520,1361,SMS,2023-02-13,Successful,,Ahmed R,SMS contact - Successful,2023-02-13,,False
43521,1361,Phone,2023-04-14,No Answer,112.0,James K,Phone contact - No Answer,2023-04-14,,True
43522,2366,SMS,2024-06-03,Successful,,Ahmed R,SMS contact - Successful,2024-06-03,,False
43523,2366,Direct Mail,2024-08-02,Delivered,,Emily L,Direct Mail contact - Delivered,2024-08-02,,False
43524,2366,Direct Mail,2023-05-09,Delivered,,Ahmed R,Direct Mail contact - Delivered,2023-05-09,,False
43525,2366,Direct Mail,2023-08-22,Delivered,,Sarah M,Direct Mail contact - Delivered,2023-08-22,,False
43526,2366,Direct Mail,2024-06-11,Delivered,106.0,Emily L,Direct Mail contact - Delivered,2024-06-11,,False
43527,2366,Phone,2023-10-30,Successful,101.0,Sarah M,Phone contact - Successful,2023-10-30,,False
43528,2366,Direct Mail,2023-08-13,Delivered,,Emily L,Direct Mail contact - Delivered,2023-08-13,,False
43529,2366,Email,2023-02-14,Delivered,125.0,Emily L,Email contact - Delivered,2023-02-14,,False
43530,2366,Direct Mail,2023-04-11,Delivered,117.0,Emily L,Direct Mail contact - Delivered,2023-04-11,,False
43531,2366,SMS,2023-02-16,Successful,132.0,Sarah M,SMS contact - Successful,2023-02-16,,True
43532,1320,Phone,2024-04-07,No Answer,,Priya S,Phone contact - No Answer,2024-04-07,,False
43533,1320,Phone,2024-02-21,Successful,,Priya S,Phone contact - Successful,2024-02-21,,False
43534,1320,Email,2024-06-21,Delivered,105.0,Sarah M,Email contact - Delivered,2024-06-21,,False
43535,1320,Direct Mail,2024-11-21,Delivered,121.0,James K,Direct Mail contact - Delivered,2024-11-21,,False
43536,1320,Phone,2023-07-12,No Answer,,Ahmed R,Phone contact - No Answer,2023-07-12,,False
43537,1320,Direct Mail,2024-07-22,Opted Out,,Priya S,Direct Mail contact - Opted Out,2024-07-22,2025-01-15,False
43538,1320,Email,2023-03-23,Successful,115.0,Sarah M,Email contact - Successful,2023-03-23,,False
43539,1320,Phone,2023-06-04,No Answer,117.0,James K,Phone contact - No Answer,2023-06-04,,False
43540,1320,SMS,2023-06-13,Delivered,119.0,Emily L,SMS contact - Delivered,2023-06-13,,False
43541,1320,Direct Mail,2024-03-14,Delivered,,Sarah M,Direct Mail contact - Delivered,2024-03-14,,False
43542,1320,Direct Mail,2023-06-27,Delivered,,Sarah M,Direct Mail contact - Delivered,2023-06-27,,False
43543,1320,Phone,2024-09-24,No Answer,112.0,James K,Phone contact - No Answer,2024-09-24,,False
43544,1320,Phone,2023-11-25,No Answer,122.0,Priya S,Phone contact - No Answer,2023-11-25,,False
43545,1320,Phone,2024-02-06,No Answer,,James K,Phone contact - No Answer,2024-02-06,,False
43546,1320,Email,2024-07-15,Delivered,,Emily L,Email contact - Delivered,2024-07-15,,True
43547,5492,Direct Mail,2024-06-24,Delivered,103.0,Sarah M,Direct Mail contact - Delivered,2024-06-24,,False
43548,5492,SMS,2024-01-17,Delivered,,James K,SMS contact - Delivered,2024-01-17,,False
43549,5492,Phone,2023-07-25,Successful,108.0,Sarah M,Phone contact - Successful,2023-07-25,,False
43550,5492,Direct Mail,2023-11-10,Delivered,132.0,Priya S,Direct Mail contact - Delivered,2023-11-10,,False
43551,5492,Phone,2023-11-28,No Answer,128.0,Sarah M,Phone contact - No Answer,2023-11-28,,False
43552,5492,Direct Mail,2023-12-01,Delivered,102.0,Sarah M,Direct Mail contact - Delivered,2023-12-01,,True
43553,3829,Direct Mail,2024-09-02,Delivered,112.0,Sarah M,Direct Mail contact - Delivered,2024-09-02,,False
43554,3829,Direct Mail,2023-04-14,Delivered,124.0,Sarah M,Direct Mail contact - Delivered,2023-04-14,,True
43555,5506,Direct Mail,2023-06-25,Bounced,,Priya S,Direct Mail contact - Bounced,2023-06-25,,False
43556,5506,Direct Mail,2024-06-16,Delivered,119.0,Emily L,Direct Mail contact - Delivered,2024-06-16,,False
43557,5506,Direct Mail,2024-03-04,Delivered,113.0,Priya S,Direct Mail contact - Delivered,2024-03-04,,False
43558,5506,Email,2023-01-23,Delivered,105.0,James K,Email contact - Delivered,2023-01-23,,False
43559,5506,Phone,2024-01-21,Successful,106.0,Ahmed R,Phone contact - Successful,2024-01-21,,False
43560,5506,Direct Mail,2023-04-22,Delivered,,Priya S,Direct Mail contact - Delivered,2023-04-22,,False
43561,5506,Email,2024-07-17,Successful,104.0,Priya S,Email contact - Successful,2024-07-17,,False
43562,5506,Phone,2024-06-17,Successful,,Ahmed R,Phone contact - Successful,2024-06-17,,False
43563,5506,Direct Mail,2023-10-19,Delivered,101.0,Sarah M,Direct Mail contact - Delivered,2023-10-19,,False
43564,5506,Direct Mail,2023-06-30,Delivered,,Sarah M,Direct Mail contact - Delivered,2023-06-30,,False
43565,5506,SMS,2024-09-19,Delivered,,James K,SMS contact - Delivered,2024-09-19,,True
43566,2200,Phone,2024-03-09,No Answer,100.0,Ahmed R,Phone contact - No Answer,2024-03-09,,False
43567,2200,Direct Mail,2023-04-29,Opted Out,105.0,James K,Direct Mail contact - Opted Out,2023-04-29,2023-06-21,False
43568,2200,Phone,2024-02-19,No Answer,,Ahmed R,Phone contact - No Answer,2024-02-19,,False
43569,2200,Phone,2023-01-04,Successful,101.0,Sarah M,Phone contact - Successful,2023-01-04,,False
43570,2200,Phone,2024-04-25,No Answer,102.0,Emily L,Phone contact - No Answer,2024-04-25,,False
43571,2200,Email,2024-04-06,Delivered,111.0,Priya S,Email contact - Delivered,2024-04-06,,False
43572,2200,SMS,2023-09-04,Successful,123.0,Sarah M,SMS contact - Successful,2023-09-04,,False
43573,2200,Email,2023-04-17,Successful,,Priya S,Email contact - Successful,2023-04-17,,False
43574,2200,Direct Mail,2024-07-09,Delivered,131.0,Priya S,Direct Mail contact - Delivered,2024-07-09,,True
43575,2120,Direct Mail,2023-04-10,Delivered,128.0,Priya S,Direct Mail contact - Delivered,2023-04-10,,False
43576,2120,Email,2023-01-23,Successful,,Ahmed R,Email contact - Successful,2023-01-23,,True
43577,5337,SMS,2024-11-21,Delivered,,Sarah M,SMS contact - Delivered,2024-11-21,,False
43578,5337,Email,2024-01-08,Delivered,114.0,Emily L,Email contact - Delivered,2024-01-08,,False
43579,5337,Phone,2024-09-14,Delivered,,Emily L,Phone contact - Delivered,2024-09-14,,False
43580,5337,Email,2024-06-10,Delivered,112.0,Priya S,Email contact - Delivered,2024-06-10,,False
43581,5337,SMS,2023-10-15,Delivered,130.0,Ahmed R,SMS contact - Delivered,2023-10-15,,False
43582,5337,SMS,2024-01-09,Successful,101.0,Emily L,SMS contact - Successful,2024-01-09,,False
43583,5337,Email,2023-05-22,Delivered,,Ahmed R,Email contact - Delivered,2023-05-22,,True
43584,5067,SMS,2023-03-10,Bounced,119.0,Priya S,SMS contact - Bounced,2023-03-10,,False
43585,5067,SMS,2024-08-30,Delivered,108.0,Ahmed R,SMS contact - Delivered,2024-08-30,,False
43586,5067,Direct Mail,2024-05-28,Delivered,106.0,James K,Direct Mail contact - Delivered,2024-05-28,,False
43587,5067,Direct Mail,2024-08-31,Bounced,107.0,Emily L,Direct Mail contact - Bounced,2024-08-31,,False
43588,5067,SMS,2023-10-21,Delivered,,Ahmed R,SMS contact - Delivered,2023-10-21,,False
43589,5067,Direct Mail,2023-01-30,Delivered,132.0,Emily L,Direct Mail contact - Delivered,2023-01-30,,False
43590,5067,Email,2024-03-29,Delivered,114.0,Sarah M,Email contact - Delivered,2024-03-29,,False
43591,5067,Direct Mail,2023-12-21,Delivered,,James K,Direct Mail contact - Delivered,2023-12-21,,False
43592,5067,Email,2024-02-29,Delivered,106.0,James K,Email contact - Delivered,2024-02-29,,False
43593,5067,Direct Mail,2024-04-14,Delivered,,Emily L,Direct Mail contact - Delivered,2024-04-14,,False
43594,5067,Phone,2024-03-31,Successful,125.0,Priya S,Phone contact - Successful,2024-03-31,,False
43595,5067,SMS,2024-07-02,Delivered,,Ahmed R,SMS contact - Delivered,2024-07-02,,False
43596,5067,SMS,2024-01-24,Opted Out,,Ahmed R,SMS contact - Opted Out,2024-01-24,2024-03-04,False
43597,5067,SMS,2024-06-03,Delivered,108.0,Sarah M,SMS contact - Delivered,2024-06-03,,False
43598,5067,Phone,2023-06-01,No Answer,133.0,James K,Phone contact - No Answer,2023-06-01,,True
43599,5251,Email,2024-05-09,Delivered,129.0,Emily L,Email contact - Delivered,2024-05-09,,False
43600,5251,Phone,2023-11-02,No Answer,,James K,Phone contact - No Answer,2023-11-02,,False
43601,5251,SMS,2024-02-14,Delivered,,Priya S,SMS contact - Delivered,2024-02-14,,False
43602,5251,Direct Mail,2024-04-23,Delivered,,James K,Direct Mail contact - Delivered,2024-04-23,,False
43603,5251,Email,2023-10-20,Successful,101.0,Ahmed R,Email contact - Successful,2023-10-20,,False
43604,5251,SMS,2023-11-25,Successful,,Ahmed R,SMS contact - Successful,2023-11-25,,False
43605,5251,SMS,2024-11-01,Successful,,Sarah M,SMS contact - Successful,2024-11-01,,False
43606,5251,Direct Mail,2024-05-30,Delivered,,James K,Direct Mail contact - Delivered,2024-05-30,,False
43607,5251,Direct Mail,2023-10-02,Delivered,,James K,Direct Mail contact - Delivered,2023-10-02,,False
43608,5251,Direct Mail,2024-02-11,Delivered,,Ahmed R,Direct Mail contact - Delivered,2024-02-11,,False
