donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
12772,1730,2024-08-24,9.72,102.0,Card,One-off,No
12773,1730,2023-12-21,18.31,,Cheque,One-off,No
12774,1730,2023-01-31,30.91,131.0,Cheque,One-off,Yes
12775,1731,2024-06-15,15.9,132.0,Card,One-off,Yes
12776,1731,2024-09-18,28.75,124.0,Cheque,One-off,No
12777,1731,2024-06-15,22.09,132.0,Bank Transfer,One-off,Yes
12778,1731,2024-06-09,29.55,,Cash,One-off,Yes
12779,1731,2024-08-22,29.25,,Card,One-off,Yes
12780,1732,2023-12-17,9.19,112.0,Bank Transfer,One-off,No
12781,1733,2023-02-11,5.0,131.0,Bank Transfer,One-off,No
12782,1733,2024-03-14,5.0,133.0,Card,One-off,Yes
12783,1733,2024-04-20,5.0,104.0,Card,One-off,Yes
12784,1733,2023-10-16,5.0,,Card,One-off,Yes
12785,1733,2023-06-13,5.0,,Card,One-off,Yes
12786,1733,2024-04-04,5.0,101.0,Card,One-off,No
12787,1733,2023-07-28,5.0,,Bank Transfer,One-off,Yes
12788,1733,2024-03-18,5.0,119.0,Cheque,One-off,Yes
12789,1733,2024-03-15,5.0,133.0,Bank Transfer,One-off,Yes
12790,1734,2023-05-22,20.0,108.0,Cash,One-off,Yes
12791,1734,2024-09-12,20.04,124.0,Card,One-off,Yes
12792,1735,2024-07-16,9.33,127.0,Card,One-off,Yes
12793,1736,2023-12-19,13.34,112.0,Card,One-off,Yes
12794,1736,2024-08-07,9.21,121.0,Card,One-off,No
12795,1736,2023-08-03,11.48,116.0,Bank Transfer,One-off,Yes
12796,1736,2024-04-30,9.11,104.0,Bank Transfer,One-off,No
12797,1736,2023-01-30,17.96,131.0,Card,One-off,Yes
12798,1736,2024-07-19,18.19,121.0,Bank Transfer,One-off,No
12799,1736,2023-09-02,16.12,117.0,Bank Transfer,One-off,Yes
12800,1736,2024-02-11,13.66,128.0,Card,One-off,Yes
12801,1736,2023-06-25,16.36,126.0,Bank Transfer,One-off,Yes
12802,1736,2023-02-03,14.86,113.0,Cash,One-off,Yes
12803,1736,2023-02-19,11.31,115.0,Bank Transfer,One-off,Yes
12804,1736,2023-11-23,12.62,,Cheque,One-off,Yes
12805,1736,2023-06-05,20.74,108.0,Card,One-off,Yes
12806,1737,2024-06-16,62.47,132.0,Card,One-off,No
12807,1738,2024-07-15,5.0,127.0,Direct Debit,One-off,Yes
12808,1738,2024-12-15,8.49,,Direct Debit,Regular,No
12809,1738,2024-07-29,14.36,134.0,Card,One-off,Yes
12810,1739,2024-02-21,13.42,119.0,Direct Debit,Regular,No
12811,1739,2024-02-27,11.52,,Direct Debit,Regular,Yes
12812,1739,2023-03-16,6.36,100.0,Direct Debit,Regular,Yes
12813,1739,2023-03-03,11.03,118.0,Direct Debit,Regular,No
12814,1739,2023-02-01,7.85,131.0,Direct Debit,One-off,No
12815,1739,2023-03-01,6.92,100.0,Direct Debit,Regular,Yes
12816,1739,2023-03-15,5.5,100.0,Direct Debit,One-off,Yes
12817,1739,2024-08-26,11.47,102.0,Direct Debit,One-off,No
12818,1739,2024-01-03,9.3,,Direct Debit,Regular,No
12819,1739,2023-09-09,14.19,117.0,Direct Debit,One-off,Yes
12820,1740,2024-06-15,17.47,132.0,Bank Transfer,One-off,No
12821,1741,2023-03-19,30.58,110.0,Card,One-off,Yes
12822,1741,2024-04-23,24.02,104.0,Card,One-off,Yes
12823,1742,2023-06-04,32.97,126.0,Bank Transfer,One-off,No
12824,1742,2023-09-11,40.01,109.0,Cheque,One-off,Yes
12825,1742,2023-04-14,52.4,,Bank Transfer,One-off,Yes
12826,1742,2024-04-27,72.08,104.0,Bank Transfer,One-off,No
12827,1742,2024-03-16,38.4,133.0,Card,One-off,Yes
12828,1742,2023-01-28,42.35,113.0,Bank Transfer,One-off,Yes
12829,1743,2024-09-04,49.76,125.0,Direct Debit,Regular,Yes
12830,1743,2024-08-14,42.67,125.0,Direct Debit,Regular,Yes
12831,1743,2023-03-25,50.65,,Direct Debit,Regular,No
12832,1743,2023-08-02,55.7,,Direct Debit,Regular,Yes
12833,1743,2023-08-08,64.83,116.0,Direct Debit,Regular,Yes
12834,1743,2023-03-01,48.99,,Card,One-off,Yes
12835,1743,2024-04-30,50.39,104.0,Direct Debit,Regular,Yes
12836,1743,2023-03-20,58.91,,Direct Debit,Regular,Yes
12837,1745,2024-07-25,124.71,127.0,Direct Debit,Regular,Yes
12838,1745,2024-09-20,78.98,106.0,Direct Debit,Regular,Yes
12839,1745,2024-06-15,92.25,132.0,Direct Debit,Regular,Yes
12840,1745,2024-10-14,91.96,,Direct Debit,Regular,No
12841,1745,2024-06-15,108.73,132.0,Direct Debit,Regular,Yes
12842,1746,2024-03-07,78.26,119.0,Bank Transfer,One-off,Yes
12843,1746,2023-12-31,45.49,129.0,Bank Transfer,One-off,Yes
12844,1746,2024-01-17,136.86,105.0,Bank Transfer,One-off,Yes
12845,1746,2024-09-22,107.02,106.0,Bank Transfer,One-off,Yes
12846,1746,2023-08-26,92.8,117.0,Card,One-off,Yes
12847,1746,2024-09-17,89.82,124.0,Card,One-off,Yes
12848,1746,2023-09-06,126.74,117.0,Card,One-off,Yes
12849,1746,2024-06-12,141.38,120.0,Card,One-off,Yes
12850,1746,2023-05-04,160.24,111.0,Card,One-off,Yes
12851,1746,2023-03-30,68.12,110.0,Card,One-off,No
12852,1746,2024-10-01,85.52,107.0,Bank Transfer,One-off,No
12853,1746,2023-04-03,165.62,114.0,Bank Transfer,One-off,Yes
12854,1746,2024-05-23,99.07,120.0,Bank Transfer,One-off,No
12855,1746,2023-11-30,138.15,112.0,Card,One-off,Yes
12856,1746,2024-07-22,108.66,122.0,Card,One-off,Yes
12857,1746,2024-04-29,97.93,104.0,Bank Transfer,One-off,No
12858,1746,2024-09-30,132.16,107.0,Bank Transfer,One-off,No
12859,1746,2023-09-05,153.77,117.0,Cheque,One-off,No
12860,1746,2023-03-27,110.87,110.0,Cheque,One-off,No
12861,1746,2024-03-14,72.75,133.0,Card,One-off,No
12862,1746,2024-07-29,65.79,134.0,Bank Transfer,One-off,No
12863,1746,2024-09-17,181.51,107.0,Bank Transfer,One-off,Yes
12864,1746,2023-01-27,104.02,131.0,Card,One-off,No
12865,1747,2024-02-04,12.78,128.0,Card,One-off,No
12866,1747,2023-06-08,27.54,126.0,Cash,One-off,Yes
12867,1748,2024-07-29,37.0,134.0,Bank Transfer,One-off,No
12868,1748,2024-09-11,35.99,107.0,Bank Transfer,One-off,Yes
12869,1750,2024-09-13,34.48,125.0,Cash,One-off,Yes
12870,1750,2023-08-14,21.47,130.0,Card,One-off,Yes
12871,1750,2024-01-15,41.85,129.0,Card,One-off,No
12872,1750,2024-07-19,32.57,122.0,Cash,One-off,Yes
12873,1750,2023-08-03,38.4,116.0,Bank Transfer,One-off,Yes
12874,1752,2024-07-18,29.61,121.0,Cash,One-off,No
12875,1753,2024-07-29,149.94,134.0,Direct Debit,Regular,No
12876,1753,2023-11-24,150.03,,Card,Regular,Yes
12877,1753,2024-09-15,155.21,107.0,Card,One-off,Yes
12878,1753,2023-03-16,83.04,115.0,Direct Debit,Regular,No
12879,1753,2023-04-30,138.71,111.0,Direct Debit,Regular,Yes
12880,1753,2024-07-28,90.82,134.0,Direct Debit,Regular,Yes
12881,1753,2023-12-10,149.4,,Direct Debit,One-off,Yes
12882,1753,2023-03-10,143.33,110.0,Card,Regular,Yes
12883,1755,2024-03-16,25.38,119.0,Bank Transfer,One-off,Yes
12884,1756,2024-07-30,5.99,127.0,Card,One-off,No
12885,1756,2024-08-02,8.67,127.0,Bank Transfer,One-off,Yes
12886,1759,2024-07-11,407.73,121.0,Bank Transfer,One-off,Yes
12887,1759,2024-01-03,273.44,129.0,Card,One-off,Yes
12888,1759,2024-07-31,250.8,122.0,Card,One-off,No
12889,1759,2023-12-20,383.94,112.0,Card,One-off,Yes
12890,1759,2024-02-06,293.49,128.0,Card,One-off,Yes
12891,1760,2023-01-28,26.17,131.0,Card,One-off,Yes
12892,1760,2023-06-07,48.19,108.0,Bank Transfer,One-off,No
12893,1761,2024-09-13,54.33,124.0,Bank Transfer,One-off,Yes
12894,1761,2024-07-13,106.3,121.0,Bank Transfer,One-off,Yes
12895,1761,2024-03-14,83.6,133.0,Bank Transfer,One-off,No
12896,1761,2023-04-28,72.56,111.0,Card,One-off,No
12897,1761,2023-09-25,99.3,123.0,Card,One-off,No
12898,1763,2024-02-02,13.88,128.0,Card,One-off,Yes
12899,1763,2023-02-22,10.45,,Cash,One-off,Yes
12900,1763,2023-08-17,9.03,130.0,Bank Transfer,One-off,Yes
12901,1763,2024-02-11,15.31,128.0,Card,One-off,Yes
12902,1764,2024-07-22,37.49,127.0,Cash,One-off,Yes
12903,1764,2024-09-06,39.71,102.0,Card,One-off,Yes
12904,1764,2024-07-17,37.86,127.0,Card,One-off,Yes
12905,1764,2023-03-05,44.73,115.0,Card,One-off,No
12906,1764,2024-09-06,25.98,102.0,Card,One-off,Yes
12907,1764,2023-03-05,32.38,103.0,Cash,One-off,Yes
12908,1764,2023-08-17,29.48,109.0,Card,One-off,No
12909,1764,2023-08-20,40.56,116.0,Cash,One-off,No
12910,1764,2024-08-16,43.76,102.0,Card,One-off,Yes
12911,1764,2024-08-24,50.43,125.0,Bank Transfer,One-off,No
12912,1764,2023-04-21,20.48,111.0,Bank Transfer,One-off,No
12913,1764,2024-04-29,33.37,104.0,Bank Transfer,One-off,No
12914,1764,2023-05-18,28.8,111.0,Card,One-off,No
12915,1767,2024-07-31,14.39,121.0,Direct Debit,Regular,Yes
12916,1767,2024-07-29,16.54,121.0,Direct Debit,Regular,Yes
12917,1767,2024-09-23,23.0,107.0,Direct Debit,Regular,Yes
12918,1767,2023-09-13,17.56,,Direct Debit,Regular,Yes
12919,1767,2024-09-11,24.53,,Direct Debit,Regular,Yes
12920,1769,2024-05-19,24.48,120.0,Direct Debit,Regular,Yes
12921,1769,2024-11-23,45.38,,Card,Regular,Yes
12922,1769,2024-08-17,51.54,122.0,Direct Debit,Regular,Yes
12923,1769,2024-05-23,49.53,,Direct Debit,Regular,No
12924,1769,2024-08-16,34.4,122.0,Direct Debit,Regular,No
12925,1769,2024-09-11,28.31,106.0,Direct Debit,Regular,Yes
12926,1769,2024-04-03,32.53,,Direct Debit,Regular,Yes
12927,1770,2023-10-14,18.36,,Card,One-off,No
12928,1770,2023-08-17,17.94,109.0,Card,One-off,No
12929,1770,2024-03-19,17.44,119.0,Card,One-off,Yes
12930,1772,2023-09-24,99.3,123.0,Card,One-off,Yes
12931,1772,2024-02-10,75.4,128.0,Card,One-off,No
12932,1772,2023-02-04,76.2,131.0,Card,One-off,No
12933,1772,2023-12-27,70.61,105.0,Bank Transfer,One-off,Yes
12934,1772,2024-09-14,77.73,107.0,Card,One-off,No
12935,1772,2023-05-02,46.63,111.0,Card,One-off,Yes
12936,1772,2024-03-15,75.22,133.0,Card,One-off,Yes
12937,1772,2023-02-13,24.03,113.0,Bank Transfer,One-off,No
12938,1772,2023-02-22,101.96,115.0,Card,One-off,No
12939,1772,2024-09-22,65.28,124.0,Card,One-off,Yes
12940,1772,2023-02-22,73.95,115.0,Card,One-off,Yes
12941,1772,2023-05-07,38.41,111.0,Card,One-off,No
12942,1772,2023-09-13,66.79,123.0,Bank Transfer,One-off,Yes
12943,1772,2024-10-04,70.29,124.0,Card,One-off,Yes
12944,1772,2023-07-14,46.88,,Bank Transfer,One-off,Yes
12945,1772,2023-09-27,61.87,,Card,One-off,Yes
12946,1773,2023-12-15,6.52,,Cash,One-off,Yes
12947,1773,2023-02-16,9.93,118.0,Cash,One-off,No
12948,1774,2024-07-31,13.71,,Bank Transfer,One-off,No
12949,1774,2023-09-05,8.81,,Card,One-off,Yes
12950,1774,2024-03-16,10.99,133.0,Cash,One-off,Yes
12951,1774,2023-05-14,11.58,111.0,Bank Transfer,One-off,Yes
12952,1774,2023-06-10,16.01,,Bank Transfer,One-off,No
12953,1774,2023-06-08,12.55,,Cash,One-off,No
12954,1774,2024-02-22,7.31,119.0,Cash,One-off,No
12955,1777,2023-09-08,1541.57,123.0,Direct Debit,Regular,Yes
12956,1777,2024-06-16,2210.7,132.0,Cheque,Regular,No
12957,1777,2023-03-07,1181.16,103.0,Direct Debit,Regular,No
12958,1777,2024-04-20,1192.37,104.0,Direct Debit,Regular,Yes
12959,1777,2024-03-16,1197.25,133.0,Direct Debit,Regular,Yes
12960,1777,2024-09-05,2296.49,102.0,Card,Regular,No
12961,1777,2024-08-05,2234.24,121.0,Direct Debit,Regular,Yes
12962,1777,2023-08-05,1923.1,116.0,Direct Debit,Regular,Yes
12963,1777,2024-01-03,1182.18,105.0,Card,Regular,No
12964,1778,2024-01-07,67.72,129.0,Card,One-off,Yes
12965,1779,2023-03-07,136.76,115.0,Card,Regular,Yes
12966,1779,2023-09-22,121.16,,Card,Regular,Yes
12967,1779,2023-02-23,100.06,118.0,Direct Debit,Regular,Yes
12968,1779,2023-11-08,135.06,,Direct Debit,Regular,Yes
12969,1779,2024-01-06,147.5,,Direct Debit,Regular,No
12970,1779,2023-05-30,127.46,108.0,Card,Regular,No
12971,1779,2024-04-03,139.95,101.0,Direct Debit,Regular,Yes
12972,1779,2023-03-23,82.57,100.0,Direct Debit,Regular,No
12973,1779,2024-01-06,70.48,129.0,Direct Debit,Regular,Yes
12974,1779,2023-08-21,187.55,130.0,Card,Regular,No
12975,1779,2024-06-15,142.16,132.0,Direct Debit,Regular,Yes
12976,1779,2023-08-07,193.49,116.0,Direct Debit,Regular,Yes
12977,1779,2023-03-22,111.08,103.0,Cash,Regular,No
12978,1779,2024-07-29,138.33,134.0,Direct Debit,Regular,Yes
12979,1779,2024-04-10,92.5,,Direct Debit,Regular,Yes
12980,1779,2023-10-07,120.73,,Direct Debit,One-off,No
12981,1781,2023-03-25,44.39,110.0,Direct Debit,Regular,Yes
12982,1781,2023-08-13,32.98,130.0,Direct Debit,Regular,No
12983,1781,2024-07-28,88.04,134.0,Direct Debit,Regular,No
12984,1781,2023-05-18,72.83,111.0,Direct Debit,Regular,No
12985,1781,2024-07-28,45.06,134.0,Direct Debit,Regular,Yes
12986,1781,2023-09-15,44.58,,Direct Debit,Regular,Yes
12987,1781,2023-08-05,60.07,130.0,Direct Debit,Regular,No
12988,1781,2024-09-02,41.54,125.0,Direct Debit,Regular,Yes
12989,1781,2023-09-30,59.55,123.0,Direct Debit,Regular,Yes
12990,1781,2024-06-19,43.67,,Direct Debit,Regular,Yes
12991,1781,2024-01-27,47.26,128.0,Direct Debit,Regular,Yes
12992,1781,2024-04-09,84.37,101.0,Direct Debit,Regular,Yes
12993,1781,2024-07-24,57.36,,Card,Regular,Yes
12994,1781,2023-02-12,52.88,131.0,Direct Debit,Regular,Yes
12995,1782,2024-01-20,13.26,129.0,Card,One-off,Yes
12996,1782,2024-09-02,35.19,102.0,Bank Transfer,One-off,Yes
12997,1782,2024-01-21,39.82,129.0,Bank Transfer,One-off,Yes
12998,1782,2024-03-30,11.44,,Card,One-off,No
12999,1782,2023-07-21,15.4,,Bank Transfer,One-off,Yes
13000,1782,2023-08-18,19.46,130.0,Card,One-off,No
13001,1782,2024-09-19,39.05,107.0,Bank Transfer,One-off,Yes
13002,1783,2024-04-03,55.73,101.0,Cash,One-off,Yes
13003,1783,2023-12-31,64.24,105.0,Bank Transfer,One-off,Yes
13004,1784,2024-04-23,10.02,104.0,Card,One-off,No
13005,1784,2024-04-10,24.15,101.0,Card,One-off,Yes
13006,1784,2024-06-15,20.1,132.0,Card,One-off,Yes
13007,1785,2024-09-04,25.7,125.0,Cash,One-off,Yes
13008,1785,2024-07-22,13.13,122.0,Card,One-off,No
13009,1785,2023-02-28,22.09,115.0,Card,One-off,No
13010,1786,2024-08-20,9.1,125.0,Direct Debit,Regular,Yes
13011,1786,2023-12-19,7.86,112.0,Direct Debit,Regular,Yes
13012,1786,2024-02-29,5.0,119.0,Direct Debit,Regular,No
13013,1786,2024-08-01,10.81,122.0,Direct Debit,One-off,Yes
13014,1786,2024-08-24,11.57,125.0,Direct Debit,Regular,Yes
13015,1786,2024-01-20,8.88,129.0,Card,Regular,Yes
13016,1786,2024-07-29,8.52,134.0,Direct Debit,Regular,Yes
13017,1786,2023-05-21,9.32,,Card,Regular,Yes
13018,1786,2023-08-25,10.4,109.0,Direct Debit,Regular,No
13019,1786,2024-06-15,6.63,132.0,Direct Debit,Regular,Yes
13020,1786,2024-06-03,9.13,120.0,Card,Regular,Yes
13021,1787,2023-06-04,7.33,,Card,One-off,No
13022,1787,2023-05-17,6.47,,Card,One-off,Yes
13023,1787,2023-03-24,5.87,,Card,One-off,No
13024,1787,2024-01-27,10.81,128.0,Bank Transfer,One-off,Yes
13025,1787,2023-12-21,6.77,112.0,Bank Transfer,One-off,Yes
13026,1787,2024-06-15,5.0,132.0,Card,One-off,No
13027,1787,2024-08-26,8.88,102.0,Card,One-off,Yes
13028,1787,2024-01-09,8.9,129.0,Card,One-off,Yes
13029,1787,2023-08-17,6.63,109.0,Bank Transfer,One-off,No
13030,1787,2024-04-08,5.4,101.0,Card,One-off,No
13031,1787,2023-05-17,5.0,111.0,Card,One-off,No
13032,1787,2024-09-13,6.05,125.0,Card,One-off,No
13033,1787,2024-07-18,5.46,127.0,Card,One-off,Yes
13034,1788,2024-02-05,6.93,128.0,Cash,One-off,No
13035,1789,2023-07-28,6.55,,Card,One-off,Yes
13036,1789,2024-09-13,5.82,125.0,Bank Transfer,One-off,Yes
13037,1789,2024-08-14,6.37,125.0,Card,One-off,No
13038,1789,2024-01-18,9.3,128.0,Cash,One-off,Yes
13039,1789,2024-07-08,9.26,121.0,Card,One-off,Yes
13040,1789,2024-08-12,9.23,102.0,Bank Transfer,One-off,Yes
13041,1790,2024-07-28,16.02,134.0,Card,One-off,No
13042,1790,2024-03-14,20.53,133.0,Bank Transfer,One-off,No
13043,1791,2024-09-21,5.0,106.0,Bank Transfer,One-off,Yes
13044,1791,2024-06-15,5.0,120.0,Bank Transfer,One-off,No
13045,1792,2024-09-13,19.1,125.0,Card,One-off,Yes
13046,1792,2024-07-16,17.85,127.0,Card,One-off,Yes
13047,1795,2023-10-24,49.38,,Card,One-off,Yes
13048,1797,2024-01-28,60.57,128.0,Card,One-off,Yes
13049,1797,2023-04-24,33.66,,Bank Transfer,One-off,Yes
13050,1799,2024-03-26,10.84,101.0,Card,One-off,Yes
13051,1799,2024-09-15,10.46,106.0,Bank Transfer,One-off,No
13052,1799,2023-12-12,9.98,112.0,Bank Transfer,One-off,Yes
13053,1799,2023-08-11,8.33,116.0,Card,One-off,No
13054,1799,2023-09-04,13.02,117.0,Card,One-off,No
13055,1800,2023-03-07,8.26,100.0,Bank Transfer,One-off,Yes
13056,1800,2023-02-28,12.89,100.0,Cheque,One-off,Yes
13057,1800,2023-09-08,13.36,123.0,Card,One-off,Yes
13058,1800,2024-02-10,12.02,128.0,Card,One-off,No
13059,1800,2023-03-21,5.0,114.0,Card,One-off,Yes
13060,1800,2024-02-17,12.46,,Bank Transfer,One-off,Yes
13061,1800,2024-01-01,5.0,129.0,Cash,One-off,No
13062,1800,2024-09-26,11.58,107.0,Card,One-off,Yes
13063,1800,2023-05-03,10.74,,Card,One-off,Yes
13064,1800,2024-04-02,10.52,101.0,Bank Transfer,One-off,No
13065,1800,2023-03-06,7.93,100.0,Cash,One-off,Yes
13066,1800,2023-02-01,11.55,113.0,Bank Transfer,One-off,No
13067,1802,2023-06-12,32.25,,Card,One-off,Yes
13068,1802,2023-09-09,21.02,,Cash,One-off,Yes
13069,1804,2024-09-15,11.23,124.0,Bank Transfer,One-off,No
13070,1804,2024-10-06,15.85,124.0,Bank Transfer,One-off,No
13071,1805,2024-07-28,42.11,134.0,Cash,One-off,Yes
13072,1806,2023-08-16,25.18,130.0,Card,One-off,Yes
13073,1806,2024-08-19,17.99,102.0,Cash,One-off,Yes
13074,1806,2023-08-20,13.85,116.0,Cash,One-off,Yes
13075,1806,2023-12-22,20.56,112.0,Card,One-off,Yes
13076,1806,2024-03-15,24.18,133.0,Card,One-off,Yes
13077,1807,2023-03-10,71.7,110.0,Card,One-off,Yes
13078,1807,2024-02-08,154.42,128.0,Card,One-off,Yes
13079,1808,2023-02-24,5.0,,Card,One-off,No
13080,1808,2023-05-27,5.91,,Card,One-off,No
13081,1810,2023-09-20,5.0,123.0,Cash,One-off,No
13082,1810,2023-08-26,5.0,,Bank Transfer,One-off,Yes
13083,1810,2024-03-28,5.0,101.0,Card,One-off,No
13084,1810,2023-05-26,6.48,108.0,Cash,One-off,Yes
13085,1810,2023-04-09,5.0,,Card,One-off,No
13086,1811,2024-02-02,25.02,128.0,Cash,One-off,Yes
13087,1811,2023-08-13,20.8,130.0,Card,One-off,Yes
13088,1812,2023-01-28,5.0,131.0,Card,One-off,Yes
13089,1813,2024-02-27,25.01,119.0,Cash,One-off,Yes
13090,1813,2024-07-24,33.61,127.0,Bank Transfer,One-off,No
13091,1815,2024-08-04,11.53,121.0,Cheque,One-off,No
13092,1815,2023-03-08,17.28,115.0,Bank Transfer,One-off,No
13093,1815,2023-08-21,15.57,130.0,Cash,One-off,Yes
13094,1815,2024-06-07,14.96,120.0,Card,One-off,No
13095,1815,2023-02-02,9.37,,Bank Transfer,One-off,Yes
13096,1815,2023-12-14,13.34,,Card,One-off,Yes
13097,1815,2024-09-26,11.8,124.0,Bank Transfer,One-off,Yes
13098,1815,2024-01-29,16.27,,Cash,One-off,Yes
13099,1815,2024-08-03,13.25,122.0,Bank Transfer,One-off,Yes
13100,1815,2023-09-06,17.61,,Card,One-off,Yes
13101,1815,2024-08-02,11.76,,Cash,One-off,Yes
13102,1815,2023-07-28,14.3,,Card,One-off,Yes
13103,1815,2023-07-26,6.69,,Card,One-off,Yes
13104,1815,2024-04-09,12.47,,Card,One-off,Yes
13105,1816,2024-07-11,9.47,127.0,Card,One-off,No
13106,1816,2024-08-17,5.0,122.0,Card,One-off,Yes
13107,1818,2024-06-16,8.16,132.0,Cash,One-off,Yes
13108,1818,2024-03-14,5.18,133.0,Card,One-off,No
13109,1818,2024-07-25,6.1,121.0,Cheque,One-off,No
13110,1819,2024-06-09,6.08,,Card,One-off,No
13111,1819,2023-09-08,5.0,117.0,Cash,One-off,No
13112,1819,2024-09-15,5.0,107.0,Card,One-off,Yes
13113,1819,2023-05-21,8.5,,Cheque,One-off,Yes
13114,1819,2024-06-15,7.03,132.0,Card,One-off,Yes
13115,1819,2024-02-09,6.64,128.0,Card,One-off,Yes
13116,1819,2024-08-13,5.0,102.0,Bank Transfer,One-off,Yes
13117,1820,2024-08-10,14.81,102.0,Bank Transfer,One-off,Yes
13118,1821,2024-08-27,5.0,125.0,Card,One-off,Yes
13119,1822,2023-05-30,16.29,108.0,Cash,One-off,Yes
13120,1822,2023-02-17,18.55,113.0,Bank Transfer,One-off,Yes
13121,1824,2024-10-10,18.19,107.0,Direct Debit,Regular,Yes
13122,1824,2024-10-04,28.64,107.0,Direct Debit,Regular,Yes
13123,1826,2023-02-26,74.43,113.0,Card,One-off,Yes
13124,1826,2024-01-15,36.73,105.0,Bank Transfer,One-off,Yes
13125,1826,2023-02-19,120.16,115.0,Cash,One-off,Yes
13126,1826,2024-01-08,101.32,129.0,Card,One-off,No
13127,1826,2024-08-17,13.58,125.0,Card,One-off,No
13128,1826,2024-08-06,119.4,127.0,Card,One-off,Yes
13129,1826,2023-02-17,86.78,113.0,Card,One-off,Yes
13130,1826,2024-01-30,115.18,128.0,Bank Transfer,One-off,Yes
13131,1826,2023-02-01,84.15,113.0,Bank Transfer,One-off,No
13132,1826,2023-03-10,99.42,110.0,Bank Transfer,One-off,Yes
13133,1828,2024-06-06,17.57,120.0,Bank Transfer,One-off,No
13134,1828,2024-07-20,10.17,,Bank Transfer,One-off,Yes
13135,1828,2024-04-23,20.33,104.0,Cash,One-off,No
13136,1828,2024-01-24,29.71,128.0,Cash,One-off,Yes
13137,1828,2024-07-29,22.96,134.0,Bank Transfer,One-off,No
13138,1829,2024-09-02,24.78,125.0,Bank Transfer,One-off,Yes
13139,1830,2023-04-22,20.38,111.0,Card,One-off,Yes
13140,1830,2024-03-05,43.53,119.0,Bank Transfer,One-off,No
13141,1830,2023-09-24,38.69,,Bank Transfer,One-off,Yes
13142,1830,2024-10-01,37.94,107.0,Card,One-off,Yes
13143,1830,2024-08-19,36.93,125.0,Card,One-off,No
13144,1830,2023-09-26,44.26,123.0,Card,One-off,No
13145,1830,2023-01-29,33.69,131.0,Bank Transfer,One-off,No
13146,1831,2024-06-04,8.04,,Direct Debit,Regular,No
13147,1831,2024-08-25,30.62,102.0,Direct Debit,One-off,No
13148,1831,2024-02-13,25.34,,Direct Debit,Regular,Yes
13149,1831,2024-04-25,25.01,,Direct Debit,Regular,Yes
13150,1831,2024-02-20,23.31,,Bank Transfer,Regular,Yes
13151,1831,2023-03-11,17.78,100.0,Direct Debit,Regular,No
13152,1831,2023-02-12,7.26,,Direct Debit,Regular,Yes
13153,1831,2024-08-31,19.59,125.0,Direct Debit,Regular,Yes
13154,1831,2023-02-24,17.91,118.0,Direct Debit,Regular,Yes
13155,1831,2024-08-20,26.91,125.0,Bank Transfer,Regular,Yes
13156,1831,2024-04-25,30.59,104.0,Direct Debit,Regular,No
13157,1831,2024-04-27,17.87,104.0,Card,Regular,Yes
13158,1831,2024-06-02,26.27,120.0,Direct Debit,Regular,Yes
13159,1831,2024-07-29,26.68,134.0,Direct Debit,Regular,Yes
13160,1831,2023-02-03,14.51,113.0,Direct Debit,Regular,Yes
13161,1831,2023-06-13,21.01,108.0,Direct Debit,Regular,Yes
13162,1831,2023-12-27,18.07,,Direct Debit,Regular,Yes
13163,1831,2024-10-03,25.54,107.0,Direct Debit,Regular,Yes
13164,1831,2023-02-03,19.18,118.0,Card,One-off,Yes
13165,1831,2023-03-10,38.13,100.0,Bank Transfer,Regular,Yes
13166,1831,2023-04-04,21.74,,Direct Debit,Regular,Yes
13167,1832,2023-10-07,33.63,,Bank Transfer,One-off,No
13168,1832,2024-09-01,33.45,102.0,Bank Transfer,One-off,Yes
13169,1832,2024-08-15,25.58,125.0,Card,One-off,Yes
13170,1833,2023-04-27,13.7,111.0,Card,Regular,Yes
13171,1833,2023-07-15,11.22,,Direct Debit,One-off,Yes
13172,1833,2023-08-25,8.45,117.0,Direct Debit,Regular,Yes
13173,1833,2024-04-24,13.73,104.0,Direct Debit,One-off,Yes
13174,1833,2024-01-24,10.73,128.0,Direct Debit,One-off,Yes
